ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
1,2018-05-06 11:41:36,0,1,0,0,-1.0
2,2018-05-11 21:45:54,0,1,0,0,-1.0
3,2018-05-19 20:37:53,0,1,0,0,-1.0
4,2018-06-03 23:41:38,0,1,0,0,-1.0
5,2018-06-03 23:41:51,0,1,0,0,-1.0
6,2018-06-03 23:43:36,0,1,0,0,-1.0
7,2018-06-03 23:44:33,0,1,0,0,-1.0
8,2018-06-03 23:44:42,0,1,0,0,-1.0
