ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
83,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
84,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
85,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
86,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
87,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
88,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
89,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
90,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
91,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
92,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
93,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
94,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
95,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
96,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
97,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
98,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
99,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
100,2018-05-30 22:50:16,-1,-1,-1,-1,0.0750000029802322
101,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
102,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
103,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
104,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
105,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
106,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
107,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
108,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
109,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
110,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
111,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
112,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
113,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
114,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
115,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
116,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
117,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
118,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
119,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
120,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
121,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
122,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
123,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
124,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
125,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
126,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
127,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
128,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
129,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
130,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
131,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
132,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
133,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
134,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
135,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
136,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
137,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
138,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
139,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
140,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
141,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
142,2018-05-30 22:50:17,-1,-1,-1,-1,0.0750000029802322
143,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
144,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
145,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
146,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
147,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
148,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
149,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
150,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
151,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
152,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
153,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
154,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
155,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
156,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
157,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
158,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
159,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
160,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
161,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
162,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
163,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
164,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
165,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
166,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
167,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
168,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
169,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
170,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
171,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
172,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
173,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
174,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
175,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
176,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
177,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
178,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
179,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
180,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
181,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
182,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
183,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
184,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
185,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
186,2018-05-30 22:50:18,-1,-1,-1,-1,0.0750000029802322
187,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
188,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
189,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
190,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
191,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
192,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
193,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
194,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
195,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
196,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
197,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
198,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
199,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
200,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
201,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
202,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
203,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
204,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
205,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
206,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
207,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
208,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
209,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
210,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
211,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
212,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
213,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
214,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
215,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
216,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
217,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
